Accuracy,Precision,F1-score,Total Inference time,Batch Inference time,Est. Sample Inference time,Total parameters,Memory footprint,Data type,Bit width,Bit Width,Stored Model Size (MB)
48.04828973843058,45.86324556852285,40.055665280680316,2.5356351000045834,0.25356351000045835,0.0010203762977885648,2657616.0,10.306883811950684,torch.float32,32,1,0.6012945175170898
59.758551307847085,63.374523542854156,58.93775810503353,2.5479703999990306,0.25479703999990305,0.0010253402012068533,2657616.0,10.306883811950684,torch.float32,32,2,0.9139165878295898
78.75251509054326,79.21672459725852,78.62837711609443,2.588901799994346,0.25889017999943464,0.0010418115895349481,2657616.0,10.306883811950684,torch.float32,32,4,1.5392217636108398
78.79275653923541,79.20084412732105,78.6714668908466,2.5533859000024677,0.2553385900002468,0.00102751947686216,2657616.0,10.306883811950684,torch.float32,32,8,2.79019832611084
78.79275653923541,79.19712392919969,78.6701272543037,2.5619199000029766,0.2561919900002977,0.0010309536820937533,2657616.0,10.306883811950684,torch.float32,32,16,5.2917985916137695
78.67203219315896,79.0644988665386,78.54571233341933,2.6562835999939125,0.2656283599993913,0.0010689270020096228,2657616.0,10.306883811950684,torch.float32,32,32,10.29399585723877
